gene,gs001,gs002,gs003,gs004,gs005,gs006,gs007,gs008,gs009,gs010,gs011,gs012,gs013,gs014,gs015,gs016,gs017,gs018,gs019,gs020,gs021,gs022,gs023,gs024
IKBKB,162.659534910298,181.709679100335,182.205255949914,178.631388314249,160.769463810374,154.702417026464,161.611686953081,153.809703563211,158.54462156193,166.445402550695,121.484573059326,153.082242282175,136.451769421474,140.975941110041,138.566777754049,150.659780559691,159.986253725516,155.740042147694,169.205294383611,142.834722809925,160.38634877301,173.567786953821,158.220459802917,164.363699766425
IKBKE,143.758955149595,159.276385384244,116.408913523556,169.470804298133,155.822711077747,136.18170512893,138.626913697532,152.1287231964,158.54462156193,150.285654730239,134.272422855044,145.645048325146,157.940237046903,132.642387940975,126.938796404059,148.792097329612,133.78160871875,160.787173143221,133.820156774871,148.480364027708,145.453826645868,178.827416861513,180.195523664433,164.363699766425
IKBKG,160.368555545365,150.303067897808,139.184570517295,146.569344257845,137.519725967027,147.62096835976,152.99239698225,138.680880261911,180.667126896153,151.093642121262,140.666347752903,168.576396359318,161.163507190717,152.781808099552,152.132755995705,146.301853022841,135.160800561212,138.435593020172,146.044113403345,154.69056936727,146.559939396027,136.750377599981,158.220459802917,196.861465499711
IL10,91.6391745973512,121.13978606689,121.470170633276,119.087592209499,118.227390309782,107.855910462112,99.1218346645564,89.9324496243911,103.238358226373,86.4546508394387,89.5149485700294,109.698610866174,99.9213744582448,84.7244572188425,85.2718632332612,95.8744058107125,88.9578738387566,98.7795637696022,95.2181884744277,90.3302594845374,92.9134710133302,84.154078523065,101.085293762975,104.367824566513
IL10RA,210.770101573908,201.899643444817,179.674627395054,187.791972330364,218.151795508845,229.874718257633,178.131992730507,182.386369798999,180.667126896153,239.164267742746,191.817746935777,220.016987895433,207.36371258539,177.782467606751,181.20270937068,168.091490707093,186.190898732281,174.486528702509,171.778758936974,146.222107540595,170.894419899518,186.71686172305,241.725702476678,196.236508466378
IL11,77.3205535665151,71.7865398914904,136.653941962435,141.989052249787,91.0202502803346,103.498095897987,81.8832547228944,103.380292558879,106.925442448744,83.2227012753475,96.6193095676508,101.641650746059,78.4329068328158,90.2801593315534,105.620830595744,104.590260884414,104.818580027062,95.1744702013685,88.7845270910205,95.975900702321,98.4440347641237,110.452228061523,83.5052426737615,103.117910499848
IL11RA,130.585823801225,132.356432924935,118.939542078416,128.248176225614,136.035700147239,130.189710103257,125.697978741285,137.840390078506,129.047947782967,126.046032999555,118.642828660277,128.911361921831,99.9213744582448,134.725776233241,125.000799512394,110.815871651343,125.506457663982,136.993555592879,131.890058359849,118.558465573455,129.968248143646,144.639822461518,114.270332079884,134.990719199802
IL12A,127.722099595058,143.573079782981,136.653941962435,105.346716185326,127.626220501774,128.55552964171,119.233511263162,151.288233012994,129.047947782967,136.549869082852,139.955911653141,115.896272497031,152.568120140546,142.364866638219,142.44277153738,140.076242255911,149.642314907056,129.783368456412,155.694605478456,133.237132739693,133.286586394122,136.750377599981,136.2453959414,133.115848099804
IL12B,131.158568642459,118.896456695281,124.000799188136,73.2846721289225,107.344534298003,107.855910462112,104.149753814208,127.75450787764,117.986695115855,113.926222134214,106.565414964321,125.192764943317,113.888878414774,120.142058187375,109.496824379074,112.060993804729,118.610498451675,137.714574306526,127.386495391464,127.591491521909,124.990740767932,105.192598153831,118.665344852187,119.366793366491
IL12RB1,53.8380150759438,49.3532461753996,30.3675426583189,45.8029200805766,57.3823316984718,47.3912333848675,61.0533039600529,41.1840189868707,66.3675160026686,54.135155198527,38.3635493871554,53.2998900253725,42.976935250858,54.8625583630209,59.1089051957833,60.388424439215,51.0300981710697,55.5184409507983,53.3993894822804,62.6666175173978,42.0322845060303,49.9664841230698,39.5551149507292,49.3716056332608
IL12RB2,117.412692452856,123.383115438499,111.347656413836,114.507300201441,133.067648507663,118.205720051911,120.670059591634,130.275978427856,132.735032005337,122.814083435464,129.299370156709,114.036974007774,118.186571939859,138.198090053686,126.938796404059,127.002459645359,120.679286215368,126.899293601825,117.736003316353,121.945850304125,131.074360893805,170.937971999976,123.060357624491,129.36610589981
IL13,134.022292848626,125.626444810108,86.041370865237,109.927008193384,115.754013943469,126.376622359647,132.162446219409,126.914017694234,114.299610893485,151.901629512285,108.696723263607,133.249725063431,131.079652515117,123.614372007819,135.659782416552,144.434169792762,136.539992403673,131.225405883705,144.114014988323,134.366260983249,144.347713895709,110.452228061523,105.480306535278,129.991062933142
IL13RA1,170.677962687567,132.356432924935,182.205255949914,183.211680322306,144.445179792705,177.036216667609,147.246203668363,138.680880261911,158.54462156193,172.101314287855,173.346408341962,153.70200844526,160.089083809446,130.558999648708,143.411769983212,173.69454039733,163.434233331669,175.207547416156,169.848660521952,116.86477320812,143.241601145551,126.231117784597,180.195523664433,127.491234799813
IL13RA2,127.149354753825,114.409797952063,118.939542078416,114.507300201441,121.690117222621,131.823890564804,128.571075398229,134.478429344884,106.925442448744,117.158171698305,130.720242356233,120.854401801717,165.461200715803,130.558999648708,118.217810391567,127.625020722052,126.196053585213,127.620312315471,122.239566284738,123.074978547682,132.180473643964,120.971487876906,105.480306535278,136.240633266466
IL15,139.176996419727,143.573079782981,131.592684852715,114.507300201441,132.5729732344,127.466076000678,113.487317949275,150.447742829589,99.5512740040028,165.637415159672,163.400302945292,113.417207844688,146.121579852917,159.031972976352,160.853742008197,141.94392548599,135.850396482442,124.015218747238,135.750255189894,137.189081592141,137.711037394757,134.120562646135,162.61547257522,139.365418433129
IL15RA,130.013078959992,179.466349728726,129.062056297855,123.667884217557,151.865308891645,136.726431949445,145.091381175655,163.895585764077,140.109200450078,130.085969954669,119.353264760039,141.926451346632,141.823886327831,138.892552817775,125.969797958227,114.551238111501,115.852114766753,153.576986006754,113.875806486309,128.156055643687,129.415191768567,147.269637415364,136.2453959414,115.617051166497
IL16,139.176996419727,154.789726641026,131.592684852715,114.507300201441,135.046349600714,113.847905487785,127.134527069757,131.956958794667,184.354211118524,131.701944736715,134.272422855044,132.01019273726,140.74946294656,146.531643222752,134.690783970719,136.340875795754,133.78160871875,126.899293601825,129.316593806486,126.462363278352,122.778515267615,142.010007507672,101.085293762975,125.616363699815
IL17A,123.140140865191,91.976504235972,116.408913523556,114.507300201441,111.796611757368,107.855910462112,124.979704577049,123.552056960612,136.422116227708,113.118234743191,120.063700859801,117.135804823202,114.963301796045,118.753132659197,138.566777754049,130.737826105517,143.43595161598,121.852162606298,135.106889051553,128.720619765466,118.907120642059,102.562783199985,105.480306535278,134.990719199802
IL17B,95.6483884859853,78.5165280063176,93.6332565298167,114.507300201441,96.4616782862242,108.400637282628,89.0659963652536,110.944704209529,88.4900213368914,99.3824490958033,107.275851064083,118.99510331246,94.5492575518875,102.780489085153,97.8688430290839,98.9872111941772,113.783327003061,97.3375263423087,107.442145102902,107.267183137888,112.823500516187,131.490747692289,96.6902809906713,108.117566766508
IL17F,115.694457929156,150.303067897808,116.408913523556,96.1861321692108,102.892456838639,120.384627333974,107.741124635387,113.466174759746,99.5512740040028,116.350184307282,132.85155065552,118.99510331246,123.558688846217,143.753792166397,131.783788633222,118.286604571658,144.12554753721,125.457256174531,132.53342449819,124.768670913017,118.907120642059,107.822413107677,74.7152171291551,126.241320733148
IL17RA,156.932086497964,141.329750411372,118.939542078416,192.372264338422,147.907906705544,147.076241539244,152.274122818014,132.797448978073,158.54462156193,147.053705166148,141.376783852665,133.869491226517,138.600616184017,109.725116726042,117.248811945734,142.566486562683,142.746355694749,138.435593020172,141.54055043496,113.47738847745,144.900770270789,176.197601907667,232.935676932072,132.490891066472
IL17RB,135.167782531093,136.843091668154,136.653941962435,100.766424177268,118.722065583045,132.36861738532,117.078688770454,126.914017694234,143.796284672449,146.245717775125,134.982858954806,125.812531106403,122.484265464945,143.059329402308,158.915745116532,140.698803332604,135.850396482442,149.250873724873,138.323719743257,130.978876252579,135.49881189444,149.899452369209,123.060357624491,136.865590299799
IL18,134.59503768986,107.679809837236,134.123313407575,128.248176225614,133.067648507663,139.99479287254,130.725897890937,120.19009622699,121.673779338226,137.357856473875,140.666347752903,132.629958900346,131.079652515117,155.559659155907,115.310815054069,140.698803332604,154.46948635567,113.199938042537,166.631829830249,139.447338079255,121.119346142377,144.639822461518,145.035421486007,152.489516133109
IL18R1,125.431120230124,127.869774181717,124.000799188136,132.828468233672,137.025050693765,127.466076000678,145.809655339891,132.797448978073,140.109200450078,121.198108653419,134.982858954806,128.911361921831,108.516761508416,134.031313469152,124.031801066562,130.737826105517,133.09201279752,134.109480738292,144.114014988323,142.834722809925,157.068010522534,149.899452369209,123.060357624491,129.991062933142
IL18RAP,127.722099595058,136.843091668154,149.307084736735,183.211680322306,141.477128153129,143.263153795634,142.218284518711,152.969213379805,132.735032005337,129.277982563647,148.481144850287,133.249725063431,138.600616184017,153.476270863641,156.977748224867,136.340875795754,140.677567931057,116.084012897124,139.610452019938,146.222107540595,127.20296626825,191.976491630742,131.850383169097,128.116191833145
IL19,112.257988881755,121.13978606689,106.286399304116,100.766424177268,122.679467769147,123.108261436552,128.571075398229,136.9998998951,121.673779338226,113.118234743191,122.90544525885,141.306685183546,111.740031652231,145.837180458663,103.682833704079,124.512215338588,117.920902530445,124.015218747238,134.463522913212,136.059953348584,120.566289767298,113.082043015369,101.085293762975,141.865246566458
IL1A,114.548968246689,123.383115438499,129.062056297855,146.569344257845,128.615571048299,137.271158769961,124.979704577049,131.956958794667,121.673779338226,148.669679948194,127.168061857423,132.01019273726,134.302922658931,141.67040387413,135.659782416552,141.321364409297,140.677567931057,131.946424597352,137.680353604916,149.609492271265,132.733530019043,144.639822461518,101.085293762975,122.491578533153
IL1B,91.6391745973512,85.2465161211448,80.9801137555171,210.693432370652,93.4936266466481,96.961374051798,114.205592113511,90.7729398077966,62.6804317802981,100.998423877849,129.299370156709,108.459078540002,91.3259874080732,105.558340141509,108.527825933242,109.570749497957,100.681004499678,95.8954889150152,97.7916530277906,97.1050289458777,106.186824015235,144.639822461518,149.43043425831,107.492609733175
IL1R1,116.267202770389,132.356432924935,154.368341846455,132.828468233672,130.59427214135,133.458071026351,121.38833375587,142.042840995534,147.483368894819,135.741881691829,159.848122446481,136.34855587886,153.642543521817,142.364866638219,135.659782416552,119.531726725044,119.300094372906,98.7795637696022,132.53342449819,141.705594566368,143.241601145551,142.010007507672,232.935676932072,147.48985986645
IL1R2,311.573193630994,199.656314073208,151.837713291595,160.310220282018,259.209843189649,277.265951642501,191.77920185099,172.300487598132,165.918790006671,345.818603357755,151.322889249335,227.454181852462,194.470632010132,167.365526145418,140.504774645714,139.453681179218,157.227870040593,146.366798870286,144.114014988323,154.126005245492,146.006883020947,147.269637415364,162.61547257522,134.990719199802
IL1RAP,140.895230943427,166.006373499072,156.898970401314,146.569344257845,149.886607798594,146.531514718728,178.131992730507,175.662448331755,103.238358226373,166.445402550695,181.161205439345,161.139202402289,167.610047478346,183.338169719462,179.264712479015,206.067716385363,190.328474259665,152.13494857946,181.429251012085,193.080929648199,168.682194399201,178.827416861513,206.565600298252,248.107942232969
IL1RAPL2,117.412692452856,125.626444810108,108.817027858976,105.346716185326,121.690117222621,125.287168718615,129.289349562465,118.509115860179,147.483368894819,126.046032999555,123.615881358612,117.755570986288,123.558688846217,110.419579490131,127.907794849892,110.815871651343,117.231306609214,123.294200033591,133.176790636531,123.639542669461,128.862135393488,110.452228061523,136.2453959414,131.240976999807
IL1RL1,113.976223405456,116.653127323672,121.470170633276,151.149636265903,134.056999054188,133.458071026351,131.444172055173,113.466174759746,132.735032005337,122.814083435464,102.302798365748,133.869491226517,128.930805752574,137.503627289597,151.163757549872,124.512215338588,123.43766990029,128.341331029118,143.470648849982,128.156055643687,147.112995771106,120.971487876906,162.61547257522,121.866621499821
